# 031 PLAN-001 P0.6 -- mutgate spec (013 GATE-mutation-red-submission-precondition.md).
# fix_id <TAB> target_file <TAB> sed_expr <TAB> test_cmd ; run in a throw-away clone only:
#   bash .agent/projects/013_core_architecture_for_dst/mutgate.sh --spec .agent/projects/031_system_one_decisions/evidence/P0.6/p06_mutgate_spec.tsv --clone-from /workspaces/motoko_agent --repo /workspaces/mutgate-031-p06
# Every test_cmd exits 0 on success by itself -- no `| grep -q` (pipefail + SIGPIPE scores baseline red).
# p06_scripted_run.sh runs in a throwaway workspace (the repo lock pins path deps to the primary checkout);
# p06_shape_gate.py is textual and reads the clone.
#
# THE PLAN'S ROW -- a consumer reads a value that is not in ext_config -> the gate or the compiler rejects:
#   (a) an inline DescribeTools lambda closing over a value     -> the GATE (payload-inline-lambda); compiler-clean
#   (b) an inline interpret lambda closing over a register local -> the GATE (payload-inline-lambda); compiler-clean
#   (c) a named callback reading a module-level `let` from Env  -> the COMPILER (a module let is rowless)
p06_catalog_inline_capture	packages/motoko_ext_conformance/examples/config_catalog.ail	s/caps: \[DescribeTools(describe_tools)\]/caps: [DescribeTools(\\_cfg. schemas_for(["captured_tool"]))]/	python3 .agent/projects/031_system_one_decisions/evidence/P0.6/p06_shape_gate.py
p06_policy_interpret_captures_local	packages/motoko_ext_conformance/examples/repeat_failure_policy.ail	s/^export func register_with_config(_cfg: a) -> ExtRegistration {$/export func register_with_config(_cfg: a) -> ExtRegistration {\n  let deny_at = 7000;/;s/repeat_prepare, repeat_interpret)\]/repeat_prepare, \\c k r o. if deny_at > 0 then repeat_interpret(c, k, r, o) else NoOpinion)]/	python3 .agent/projects/031_system_one_decisions/evidence/P0.6/p06_shape_gate.py
p06_catalog_module_env_let	packages/motoko_ext_conformance/examples/config_catalog.ail	s/^func describe_tools(cfg: Json) -> \[ToolSchema\] {$/let catalog_env_tool = getEnvOr("MOTOKO_EXAMPLE_CATALOG_TOOL", "")\n\nfunc describe_tools(cfg: Json) -> [ToolSchema] {/;s/^  schemas_for(getStringArrayOrEmpty(cfg, "tools"))$/  schemas_for([catalog_env_tool])/	bash .agent/projects/031_system_one_decisions/evidence/P0.6/p06_scripted_run.sh
# The catalog must follow ext_config: an empty config that still advertises a tool is red.
p06_catalog_empty_still_advertises	packages/motoko_ext_conformance/examples/config_catalog.ail	s/^  schemas_for(getStringArrayOrEmpty(cfg, "tools"))$/  schema_for("always") :: schemas_for(getStringArrayOrEmpty(cfg, "tools"))/	bash .agent/projects/031_system_one_decisions/evidence/P0.6/p06_scripted_run.sh
# The finalize consumer's bounds on ContinueWithFeedback: the intervention limit at interpret, the length clip.
p06_finalize_bound_removed	packages/motoko_ext_conformance/examples/completion_guard.ail	s/^      if st.interventions_used >= st.intervention_limit then NoDecision$/      if false then NoDecision/	bash .agent/projects/031_system_one_decisions/evidence/P0.6/p06_scripted_run.sh
p06_finalize_feedback_unclipped	packages/motoko_ext_conformance/examples/completion_guard.ail	s/^  if n <= 0 then "" else if length(s) <= n then s else substring(s, 0, n)$/  if n <= 0 then "" else s/	bash .agent/projects/031_system_one_decisions/evidence/P0.6/p06_scripted_run.sh
# Thresholds and evidence selection come from the descriptor projections, not code or the general config.
p06_finalize_threshold_hardcoded	packages/motoko_ext_conformance/examples/completion_guard.ail	s/^  match getInt(ic, "min_complete_bp") {$/  match Some(6000) {/	bash .agent/projects/031_system_one_decisions/evidence/P0.6/p06_scripted_run.sh
p06_finalize_selection_reads_ext_config	packages/motoko_ext_conformance/examples/completion_guard.ail	s/^  let qc = st.question_config;$/  let qc = ctx.ext_config;/	bash .agent/projects/031_system_one_decisions/evidence/P0.6/p06_scripted_run.sh
# Unavailable is an abstention for both consumers; only typed failures count.
p06_finalize_unavailable_intervenes	packages/motoko_ext_conformance/examples/completion_guard.ail	s/^        Unavailable(_) => NoDecision,$/        Unavailable(_) => ContinueWithFeedback("backend unavailable"),/	bash .agent/projects/031_system_one_decisions/evidence/P0.6/p06_scripted_run.sh
p06_policy_unavailable_denies	packages/motoko_ext_conformance/examples/repeat_failure_policy.ail	s/^        Unavailable(_) => NoOpinion,$/        Unavailable(_) => Deny("backend unavailable"),/	bash .agent/projects/031_system_one_decisions/evidence/P0.6/p06_scripted_run.sh
p06_policy_untyped_counts	packages/motoko_ext_conformance/examples/repeat_failure_policy.ail	s/CommandExit(n) => n != 0, ToolFailed(_) => true, _ => false/CommandExit(_) => true, ToolFailed(_) => true, _ => true/	bash .agent/projects/031_system_one_decisions/evidence/P0.6/p06_scripted_run.sh
