# 031 PLAN-001 P1.7r mutgate spec (013 GATE-mutation-red-submission-precondition.md).
# fix_id <TAB> target_file <TAB> sed_expr <TAB> test_cmd. Run through p17r_mutgate.sh, never in a checkout anyone
# is using. Every row's test_cmd is p17r_selftest.sh hook: the hook-scope self-test in the throwaway (its lock
# regenerated once, so nothing resolves the primary), GREEN iff the only failure is the ONE known residual outside
# P1.7r's files (classifier 2 on the 8.0 ABI's projections -- README.md), RED on any other failure line. Rows assert
# P1.7r's OWN files' results -- a fixture's pins, or the yield pins P1.7r re-pinned -- never a total measured elsewhere.
# No `cmd | grep -q` anywhere (pipefail/SIGPIPE): the harness logs to a file, then greps it.
#
# --- the 15 MIGRATED fixtures: revert each one's head to the 7.4 bare list -> its head/shape pins -> red
revert_control_ext_ports_call	tools/ext_ambient_inventory/fixtures/hook_scope/control_ext_ports_call.ail	s/^  { config: jo(\[\]), caps: \[$/  [/;s/^  \] }$/  ]/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_control_hook_reaches_env	tools/ext_ambient_inventory/fixtures/hook_scope/control_hook_reaches_env.ail	s/^  { config: jo(\[\]), caps: \[$/  [/;s/^  \] }$/  ]/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_control_interpolated_call	tools/ext_ambient_inventory/fixtures/hook_scope/control_interpolated_call.ail	s/^  { config: jo(\[\]), caps: \[$/  [/;s/^  \] }$/  ]/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_control_named_hook_in_register	tools/ext_ambient_inventory/fixtures/hook_scope/control_named_hook_in_register.ail	s/^  { config: jo(\[\]), caps: \[$/  [/;s/^  \] }$/  ]/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_reject_binding_unresolvable	tools/ext_ambient_inventory/fixtures/hook_scope/reject_binding_unresolvable.ail	s/^  { config: jo(\[\]), caps: \[$/  [/;s/^  \] }$/  ]/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_reject_unknown_callee	tools/ext_ambient_inventory/fixtures/hook_scope/reject_unknown_callee.ail	s/^  { config: jo(\[\]), caps: \[$/  [/;s/^  \] }$/  ]/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_control_registration_only	tools/ext_ambient_inventory/fixtures/hook_scope/control_registration_only.ail	s/^  { config: jo(\[kv("marker", js(marker))\]), caps: \[$/  [/;s/^  \] }$/  ]/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_control_capability_list_empty	tools/ext_ambient_inventory/fixtures/hook_scope/control_capability_list_empty.ail	s/^  { config: jo(\[\]), caps: \(.*\) }$/  \1/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_control_capability_list_named_wide	tools/ext_ambient_inventory/fixtures/hook_scope/control_capability_list_named_wide.ail	s/^  { config: jo(\[\]), caps: \(.*\) }$/  \1/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_control_capability_list_same_kind	tools/ext_ambient_inventory/fixtures/hook_scope/control_capability_list_same_kind.ail	s/^  { config: jo(\[\]), caps: \(.*\) }$/  \1/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_reject_capability_list_arity	tools/ext_ambient_inventory/fixtures/hook_scope/reject_capability_list_arity.ail	s/^  { config: jo(\[\]), caps: \(.*\) }$/  \1/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_reject_capability_list_computed	tools/ext_ambient_inventory/fixtures/hook_scope/reject_capability_list_computed.ail	s/^  { config: jo(\[\]), caps: \(.*\) }$/  \1/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_reject_capability_list_element	tools/ext_ambient_inventory/fixtures/hook_scope/reject_capability_list_element.ail	s/^  { config: jo(\[\]), caps: \(.*\) }$/  \1/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_reject_capability_list_juxtaposed	tools/ext_ambient_inventory/fixtures/hook_scope/reject_capability_list_juxtaposed.ail	s/^  { config: jo(\[\]), caps: \(.*\) }$/  \1/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
revert_reject_capability_list_unknown_kind	tools/ext_ambient_inventory/fixtures/hook_scope/reject_capability_list_unknown_kind.ail	s/^  { config: jo(\[\]), caps: \(.*\) }$/  \1/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
#
# --- the WALK pins of the migrated controls: move or remove the probe -> the pinned verdict flips -> red
walk_hook_reaches_env_probe_removed	tools/ext_ambient_inventory/fixtures/hook_scope/control_hook_reaches_env.ail	s/\[getEnvOr("FIXTURE_MARKER", "")\]/[]/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
walk_registration_only_hook_reads_env	tools/ext_ambient_inventory/fixtures/hook_scope/control_registration_only.ail	s/\[marker_of(ctx.ext_config)\]/[getEnvOr("FIXTURE_MARKER", "")]/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
walk_interpolated_call_probe_removed	tools/ext_ambient_inventory/fixtures/hook_scope/control_interpolated_call.ail	s/"t=${now()}"/"t="/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
walk_named_hook_probe_removed	tools/ext_ambient_inventory/fixtures/hook_scope/control_named_hook_in_register.ail	s/do_write("out.txt", "x")/Delegate/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
walk_unknown_callee_probe_removed	tools/ext_ambient_inventory/fixtures/hook_scope/reject_unknown_callee.ail	s/"n=${show(1)}"/"n=1"/	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
walk_named_wide_probe_removed	tools/ext_ambient_inventory/fixtures/hook_scope/control_capability_list_named_wide.ail	s/^  let _ = getEnvOr("PATH", "");$//	bash .agent/projects/031_system_one_decisions/evidence/P1.7r/p17r_selftest.sh hook
